State,year_month,PRCP,EVAP,TMIN,TMAX
NC,2003-03,36.14,39.41,-11.0,267.0
NC,2003-04,50.24,49.64,-17.0,306.0
NC,2003-05,36.77,51.81,61.0,344.0
NC,2003-06,28.98,62.68,89.0,350.0
NC,2003-07,37.9,64.07,172.0,356.0
NC,2003-08,33.68,52.47,172.0,378.0
NC,2003-09,40.07,43.49,67.0,350.0
NC,2003-10,23.52,33.75,17.0,272.0
NC,2003-11,21.19,26.79,-33.0,311.0
NC,2003-12,25.33,23.33,-39.0,222.0
NC,2004-01,5.14,5.9,-106.0,256.0
NC,2004-02,31.96,33.92,-72.0,239.0
NC,2004-03,17.71,37.33,-78.0,278.0
NC,2004-04,26.92,48.09,-50.0,306.0
NC,2004-05,24.19,62.36,6.0,356.0
NC,2004-06,30.0,56.0,94.0,356.0
NC,2004-07,39.74,56.72,133.0,367.0
NC,2004-08,42.17,51.43,94.0,344.0
NC,2004-09,55.68,38.63,61.0,317.0
NC,2004-10,8.46,26.27,22.0,300.0
NC,2004-11,25.72,20.69,-39.0,306.0
NC,2004-12,30.86,17.11,-139.0,172.0
NC,2005-01,12.97,18.67,-133.0,217.0
NC,2005-02,25.58,17.77,-61.0,200.0
NC,2005-03,30.74,43.35,-67.0,233.0
NC,2005-04,17.28,49.24,-17.0,317.0
NC,2005-05,33.08,55.88,33.0,322.0
NC,2005-06,41.51,58.59,94.0,356.0
NC,2005-07,43.52,64.24,139.0,389.0
NC,2005-08,35.32,54.11,150.0,372.0
NC,2005-09,27.37,53.58,106.0,350.0
NC,2005-10,20.6,28.03,-28.0,300.0
NC,2005-11,25.33,31.3,-56.0,272.0
NC,2005-12,25.28,10.98,-94.0,222.0
NC,2006-01,30.6,21.73,-67.0,217.0
NC,2006-02,24.58,29.12,-78.0,200.0
NC,2006-03,14.07,40.36,-50.0,272.0
NC,2006-04,35.1,51.45,-11.0,317.0
NC,2006-05,27.42,66.92,28.0,333.0
NC,2006-06,62.66,68.32,83.0,339.0
NC,2006-07,32.0,70.41,128.0,361.0
NC,2006-08,36.66,59.47,144.0,372.0
NC,2006-09,36.07,50.0,50.0,328.0
NC,2006-10,35.13,41.34,-11.0,311.0
NC,2006-11,33.71,29.85,-61.0,272.0
NC,2006-12,14.32,19.64,-106.0,250.0
NC,2007-01,52.39,28.31,-128.0,239.0
NC,2007-02,22.91,43.66,-100.0,217.0
NC,2007-03,30.42,45.16,-50.0,283.0
NC,2007-04,6.81,62.36,-67.0,306.0
NC,2007-05,18.66,62.14,22.0,333.0
NC,2007-06,33.73,67.41,111.0,356.0
NC,2007-07,36.64,68.93,122.0,356.0
NC,2007-08,13.43,54.96,144.0,400.0
NC,2007-09,22.86,49.71,44.0,372.0
NC,2007-10,25.21,31.82,-28.0,283.0
NC,2007-11,11.27,23.35,-61.0,222.0
NC,2007-12,40.3,12.35,-89.0,233.0
NC,2008-02,81.94,41.38,-6.0,267.0
NC,2008-03,33.45,68.85,11.0,289.0
NC,2008-04,35.96,48.85,0.0,300.0
NC,2008-05,28.67,64.63,33.0,300.0
NC,2008-06,12.09,86.98,133.0,383.0
NC,2008-07,42.63,73.85,144.0,361.0
NC,2008-08,25.98,67.5,133.0,350.0
NC,2008-09,42.2,60.49,117.0,322.0
NC,2008-10,43.67,46.62,22.0,289.0
NC,2009-03,50.0,58.22,0.0,278.0
NC,2009-04,9.82,74.18,11.0,322.0
NC,2009-05,58.12,59.38,56.0,317.0
NC,2009-06,60.22,69.53,144.0,339.0
NC,2009-07,36.87,64.58,133.0,350.0
NC,2009-08,39.33,51.04,183.0,367.0
NC,2009-09,28.12,44.88,83.0,317.0
NC,2009-10,19.5,0.14,50.0,289.0
NC,2009-11,24.71,29.71,28.0,228.0
NC,2009-12,74.85,30.54,-6.0,228.0
NC,2011-01,15.46,11.92,-94.0,211.0
NC,2011-02,38.39,24.0,-78.0,250.0
NC,2011-03,39.59,47.64,22.0,283.0
NC,2011-04,26.84,35.58,-6.0,311.0
NC,2011-05,28.16,44.46,17.0,350.0
NC,2011-06,16.09,34.77,139.0,367.0
NC,2011-07,15.42,68.79,167.0,389.0
NC,2011-08,23.33,57.69,167.0,367.0
NC,2011-09,51.98,39.55,117.0,333.0
NC,2011-10,11.23,46.18,39.0,294.0
NC,2011-11,23.28,31.5,33.0,267.0
NC,2011-12,6.16,25.05,22.0,244.0
NC,2012-01,27.85,34.38,6.0,206.0
NC,2012-02,15.93,30.93,11.0,244.0
NC,2012-03,1.65,52.59,33.0,289.0
NC,2012-04,15.93,28.42,17.0,294.0
NC,2012-05,92.37,64.26,128.0,328.0
NC,2012-06,16.05,92.84,144.0,333.0
NC,2012-07,18.54,90.38,194.0,372.0
NC,2012-08,87.75,46.55,222.0,328.0
NC,2012-09,23.73,53.27,156.0,333.0
NC,2012-10,40.5,30.62,56.0,300.0
NC,2012-11,11.5,20.29,11.0,206.0
NC,2012-12,39.13,23.53,0.0,239.0
NC,2013-01,15.0,18.69,-61.0,250.0
NC,2013-02,55.0,36.67,-33.0,200.0
NC,2013-03,4.71,47.64,-11.0,194.0
NC,2013-04,31.5,56.8,56.0,306.0
NC,2013-05,22.84,56.47,111.0,317.0
NC,2013-06,47.56,98.44,178.0,367.0
NC,2013-07,51.29,78.43,167.0,367.0
NC,2013-08,27.0,62.88,189.0,322.0
NC,2013-09,4.73,54.0,144.0,317.0
NC,2013-10,22.95,24.79,72.0,300.0
NC,2013-11,16.17,36.58,6.0,244.0
NC,2013-12,5.0,12.86,17.0,239.0
NC,2014-01,71.0,2.5,33.0,172.0
NC,2014-02,56.11,29.67,-22.0,233.0
NC,2014-03,63.0,35.91,0.0,244.0
NC,2014-04,22.88,51.47,28.0,306.0
NC,2014-05,28.59,71.29,122.0,339.0
NC,2014-06,76.2,72.67,167.0,350.0
NC,2014-07,54.47,68.41,206.0,350.0
NC,2014-08,39.23,58.46,194.0,339.0
NC,2014-09,38.12,36.06,167.0,356.0
NC,2014-10,16.89,45.32,89.0,294.0
NC,2014-11,23.83,31.75,33.0,244.0
NC,2014-12,33.62,25.23,11.0,222.0
NC,2015-01,28.09,25.73,0.0,194.0
NC,2015-02,76.57,38.71,-50.0,211.0
NC,2015-03,21.12,33.24,-22.0,289.0
NC,2015-04,14.94,51.25,78.0,289.0
NC,2015-05,47.53,81.12,100.0,328.0
NC,2015-06,60.31,74.94,194.0,367.0
NC,2015-07,28.41,68.41,222.0,356.0
NC,2015-08,47.36,57.5,211.0,356.0
NC,2015-09,58.87,44.47,167.0,322.0
NC,2015-10,12.0,30.21,106.0,261.0
NC,2015-11,53.62,32.62,44.0,256.0
NC,2015-12,60.87,19.33,56.0,267.0
NC,2016-01,0.93,12.64,-61.0,200.0
NC,2016-02,108.0,40.27,28.0,244.0
NC,2016-03,13.75,51.67,33.0,283.0
NC,2016-04,17.06,58.76,44.0,311.0
NC,2016-05,46.8,87.07,106.0,317.0
NC,2016-06,52.29,74.24,183.0,333.0
NC,2016-07,43.12,70.19,206.0,361.0
NC,2016-08,28.11,59.16,206.0,344.0
NC,2016-09,59.29,52.06,156.0,328.0
NC,2016-10,20.71,37.36,100.0,289.0
NC,2016-11,7.83,30.17,22.0,283.0
NC,2016-12,53.22,27.94,-44.0,256.0
NC,2017-01,6.15,24.31,28.0,222.0
NC,2017-02,24.14,32.21,22.0,233.0
NC,2017-03,45.76,36.94,-28.0,261.0
NC,2017-04,33.27,60.91,94.0,289.0
NC,2017-05,38.62,67.06,100.0,322.0
NC,2017-06,46.0,82.62,133.0,322.0
NC,2017-07,46.43,76.71,200.0,344.0
NC,2017-08,65.11,78.89,167.0,339.0
NC,2017-09,34.93,80.93,161.0,322.0
NC,2017-10,16.89,42.44,61.0,306.0
NC,2017-11,20.25,26.0,50.0,267.0
NC,2017-12,28.54,18.08,-56.0,200.0
NC,2018-01,22.0,46.33,11.0,233.0
NC,2018-02,6.42,76.0,33.0,278.0
NC,2018-03,61.28,52.72,11.0,244.0
NC,2018-04,54.56,58.17,44.0,272.0
NC,2018-05,49.22,59.33,117.0,322.0
NC,2018-06,65.12,53.75,194.0,344.0
NC,2018-07,36.31,74.62,172.0,344.0
NC,2018-08,9.72,62.56,217.0,350.0
NC,2018-09,5.6,67.0,200.0,328.0
NC,2018-10,6.25,52.45,67.0,317.0
NC,2018-11,60.83,25.92,-17.0,272.0
NC,2018-12,23.88,22.62,17.0,211.0
NC,2019-01,4.3,18.0,-56.0,228.0
NC,2019-02,9.18,26.82,22.0,261.0
NC,2019-03,21.0,55.88,-6.0,233.0
NC,2019-04,35.53,58.73,-22.0,311.0
NC,2019-05,11.11,86.72,128.0,367.0
NC,2019-06,24.12,88.41,189.0,350.0
NC,2019-07,39.48,115.52,200.0,361.0
NC,2019-08,14.35,76.35,194.0,344.0
NC,2019-09,0.0,80.4,156.0,328.0
NC,2019-10,13.06,35.24,83.0,344.0
NC,2019-11,39.21,39.21,11.0,283.0
NC,2019-12,3.27,24.0,17.0,250.0
NC,2020-01,4.76,37.06,11.0,233.0
NC,2020-02,25.29,43.12,17.0,283.0
NC,2020-03,48.82,68.53,11.0,261.0
NC,2020-04,56.5,82.43,61.0,289.0
NC,2020-05,64.79,73.21,89.0,306.0
NC,2020-06,26.07,73.07,167.0,333.0
NC,2020-07,54.06,102.88,211.0,361.0
NC,2020-08,29.06,55.0,217.0,339.0
NC,2020-09,50.93,61.71,111.0,344.0
NC,2020-10,1.38,42.77,139.0,272.0
NC,2020-11,52.15,31.69,22.0,233.0
NC,2020-12,13.0,25.75,-6.0,222.0
NC,2021-01,66.0,22.14,-33.0,128.0
NC,2021-02,0.0,32.25,44.0,211.0
NC,2021-03,4.25,38.25,22.0,250.0
NC,2021-04,0.0,77.57,56.0,272.0
NC,2021-05,13.38,78.62,128.0,306.0
NC,2021-06,95.62,69.88,133.0,300.0
NC,2021-07,65.75,65.75,194.0,328.0
NC,2021-08,13.4,68.6,200.0,344.0
ND,1992-05,11.55,62.71,-44.0,350.0
ND,1992-06,21.11,64.54,-17.0,344.0
ND,1992-07,20.81,49.39,44.0,311.0
ND,1992-08,15.16,53.3,0.0,378.0
ND,1992-09,9.56,41.98,-61.0,350.0
ND,1992-10,1.3,33.93,-94.0,339.0
ND,1993-04,14.0,30.21,-56.0,228.0
ND,1993-05,18.87,50.69,-17.0,317.0
ND,1993-06,40.22,52.77,11.0,333.0
ND,1993-07,66.02,43.77,50.0,328.0
ND,1993-08,17.01,46.8,6.0,328.0
ND,1993-09,3.07,36.79,-83.0,311.0
ND,1993-10,0.0,35.3,-67.0,283.0
ND,1994-05,15.19,61.96,-22.0,317.0
ND,1994-06,28.88,53.7,56.0,322.0
ND,1994-07,14.79,59.33,33.0,367.0
ND,1994-08,14.93,51.53,-11.0,389.0
ND,1994-09,14.98,41.01,0.0,372.0
ND,1994-10,38.9,17.77,-72.0,239.0
ND,1995-04,10.92,30.2,-139.0,178.0
ND,1995-05,34.4,38.21,-11.0,294.0
ND,1995-06,21.21,61.38,11.0,378.0
ND,1995-07,35.89,61.38,44.0,356.0
ND,1995-08,25.08,55.81,72.0,378.0
ND,1995-09,6.51,36.97,-100.0,344.0
ND,1995-10,5.87,23.73,-22.0,283.0
ND,1996-05,14.66,36.87,-28.0,250.0
ND,1996-06,24.64,64.24,39.0,361.0
ND,1996-07,29.45,59.96,44.0,356.0
ND,1996-08,11.73,63.16,61.0,378.0
ND,1996-09,16.12,39.35,-28.0,350.0
ND,1996-10,3.6,30.4,-78.0,294.0
ND,1997-04,9.0,38.78,-67.0,206.0
ND,1997-05,3.69,54.98,-28.0,311.0
ND,1997-06,13.3,70.58,44.0,356.0
ND,1997-07,33.44,60.28,44.0,344.0
ND,1997-08,12.04,54.17,22.0,372.0
ND,1997-09,4.96,48.39,-44.0,339.0
ND,1997-10,16.69,34.36,-100.0,344.0
ND,1998-04,5.93,40.03,-67.0,261.0
ND,1998-05,7.4,62.55,0.0,306.0
ND,1998-06,28.26,42.86,-22.0,317.0
ND,1998-07,12.94,65.54,56.0,383.0
ND,1998-08,24.84,57.8,61.0,367.0
ND,1998-09,8.79,46.67,-17.0,389.0
ND,1998-10,38.13,24.38,-44.0,256.0
ND,1999-04,7.81,37.5,-78.0,222.0
ND,1999-05,38.53,47.53,0.0,311.0
ND,1999-06,22.74,55.95,17.0,333.0
ND,1999-07,22.35,63.61,61.0,394.0
ND,1999-08,16.3,54.4,50.0,356.0
ND,1999-09,12.47,30.4,-50.0,339.0
ND,1999-10,2.46,25.31,-100.0,250.0
ND,1999-11,0.56,19.0,-61.0,267.0
ND,2000-04,11.9,35.7,-94.0,256.0
ND,2000-05,16.1,53.12,-22.0,311.0
ND,2000-06,35.3,52.51,-11.0,333.0
ND,2000-07,26.8,63.89,61.0,383.0
ND,2000-08,18.22,66.72,33.0,389.0
ND,2000-09,14.27,46.21,-61.0,356.0
ND,2000-10,1.14,27.57,-61.0,250.0
ND,2001-04,16.16,54.53,-61.0,322.0
ND,2001-05,12.34,61.28,-6.0,356.0
ND,2001-06,39.96,53.41,11.0,344.0
ND,2001-07,40.25,66.55,28.0,344.0
ND,2001-08,2.86,67.13,33.0,394.0
ND,2001-09,8.93,44.11,-22.0,394.0
ND,2001-10,2.81,36.33,-72.0,283.0
ND,2002-05,11.26,60.39,-67.0,294.0
ND,2002-06,29.53,64.94,33.0,389.0
ND,2002-07,19.38,72.82,72.0,389.0
ND,2002-08,15.58,56.94,22.0,333.0
ND,2002-09,8.32,42.81,-50.0,367.0
ND,2002-10,5.13,22.58,-78.0,256.0
ND,2003-05,20.28,50.96,-56.0,317.0
ND,2003-06,24.49,52.26,33.0,333.0
ND,2003-07,12.0,71.29,56.0,400.0
ND,2003-08,11.38,72.93,22.0,394.0
ND,2003-09,15.45,44.69,-78.0,372.0
ND,2003-10,4.59,46.06,-39.0,294.0
ND,2004-05,23.67,46.0,-78.0,278.0
ND,2004-06,10.86,53.98,-11.0,333.0
ND,2004-07,19.96,64.9,50.0,389.0
ND,2004-08,17.13,47.95,-6.0,350.0
ND,2004-09,14.79,38.35,-6.0,378.0
ND,2004-10,6.05,31.32,-100.0,289.0
ND,2005-05,26.02,44.39,-67.0,278.0
ND,2005-06,46.34,61.6,50.0,344.0
ND,2005-07,12.73,69.89,67.0,378.0
ND,2005-08,14.43,64.92,22.0,378.0
ND,2005-09,3.28,47.8,-17.0,372.0
ND,2006-05,12.34,66.3,-17.0,344.0
ND,2006-06,9.77,69.23,61.0,372.0
ND,2006-07,15.42,90.46,83.0,394.0
ND,2006-08,17.28,69.34,61.0,378.0
ND,2006-09,13.16,41.66,-39.0,322.0
ND,2006-10,7.21,37.14,-28.0,267.0
ND,2007-05,37.61,51.0,-11.0,317.0
ND,2007-06,25.33,63.01,22.0,344.0
ND,2007-07,19.84,77.94,61.0,422.0
ND,2007-08,8.03,62.93,33.0,406.0
ND,2007-09,8.68,44.74,-44.0,378.0
ND,2007-10,3.37,31.59,-39.0,261.0
ND,2008-05,11.79,59.21,-50.0,300.0
ND,2008-06,25.83,58.9,22.0,339.0
ND,2008-07,14.15,77.85,61.0,372.0
ND,2008-08,9.57,74.44,33.0,383.0
ND,2008-09,32.21,28.25,6.0,294.0
ND,2008-10,10.42,34.0,-111.0,261.0
ND,2009-05,13.15,57.73,-61.0,300.0
ND,2009-06,28.2,62.9,-17.0,344.0
ND,2009-07,12.12,62.15,61.0,344.0
ND,2009-08,18.2,49.2,44.0,356.0
ND,2009-09,11.95,46.5,-17.0,344.0
ND,2009-10,19.75,12.0,33.0,206.0
ND,2011-05,40.46,48.0,11.0,228.0
ND,2011-06,24.11,49.7,33.0,339.0
ND,2011-07,17.07,68.79,89.0,367.0
ND,2011-08,6.3,58.98,83.0,367.0
ND,2011-09,23.08,45.4,-17.0,328.0
ND,2011-10,1.8,29.3,-78.0,300.0
ND,2012-04,14.04,49.41,-72.0,317.0
ND,2012-05,17.23,47.55,0.0,328.0
ND,2012-06,20.2,72.3,39.0,350.0
ND,2012-07,36.47,87.13,78.0,378.0
ND,2012-08,6.5,67.03,56.0,378.0
ND,2012-09,1.17,58.57,0.0,339.0
ND,2012-10,4.0,30.5,28.0,222.0
ND,2012-11,31.29,0.0,-206.0,39.0
ND,2013-05,39.84,66.63,-28.0,322.0
ND,2013-06,29.6,65.08,56.0,294.0
ND,2013-07,15.23,70.45,56.0,344.0
ND,2013-08,14.11,59.15,78.0,344.0
ND,2013-09,16.48,43.74,22.0,344.0
ND,2013-10,0.0,36.25,22.0,189.0
ND,2014-04,0.0,789.0,17.0,211.0
ND,2014-05,0.0,746.69,-6.0,278.0
ND,2014-06,11.32,604.63,22.0,283.0
ND,2014-07,4.71,540.38,78.0,356.0
ND,2014-08,22.65,580.58,61.0,344.0
ND,2014-09,4.28,190.44,-17.0,333.0
ND,2015-04,7.09,72.91,-33.0,283.0
ND,2015-05,16.93,66.67,-17.0,300.0
ND,2015-06,26.65,79.38,67.0,350.0
ND,2015-07,13.46,76.17,72.0,356.0
ND,2015-08,6.13,74.87,78.0,400.0
ND,2015-09,4.8,74.9,61.0,383.0
ND,2016-04,8.0,31.0,6.0,200.0
ND,2016-05,26.25,81.25,28.0,333.0
ND,2016-06,22.95,110.05,44.0,311.0
ND,2016-07,22.0,69.23,106.0,367.0
ND,2016-08,4.48,87.07,83.0,367.0
ND,2016-09,30.46,40.79,-6.0,344.0
ND,2017-04,3.75,44.92,-44.0,200.0
ND,2017-05,7.93,67.93,6.0,306.0
ND,2017-06,11.67,73.57,56.0,339.0
ND,2017-07,12.13,93.7,133.0,383.0
ND,2017-08,18.55,51.32,78.0,333.0
ND,2017-09,39.21,57.36,61.0,339.0
ND,2018-05,29.33,35.44,50.0,322.0
ND,2018-06,42.25,80.65,50.0,328.0
ND,2018-07,35.46,92.62,94.0,344.0
ND,2018-08,7.7,54.63,44.0,411.0
ND,2018-09,1.25,45.25,50.0,317.0
ND,2019-05,5.35,61.35,-17.0,294.0
ND,2019-06,31.52,84.17,0.0,328.0
ND,2019-07,3.59,72.21,50.0,339.0
ND,2019-08,24.08,58.38,56.0,344.0
ND,2019-09,70.6,64.9,67.0,311.0
ND,2020-04,0.0,879.8,-122.0,294.0
ND,2020-05,7.06,555.26,-56.0,311.0
ND,2020-06,11.6,544.17,33.0,356.0
ND,2020-07,17.23,513.48,100.0,372.0
ND,2020-08,3.29,529.79,44.0,389.0
ND,2020-09,0.17,559.44,-33.0,306.0
ND,2021-04,2.25,771.5,-83.0,289.0
ND,2021-05,12.06,390.16,-56.0,306.0
ND,2021-06,37.04,506.88,78.0,361.0
ND,2021-07,9.4,547.2,106.0,394.0
ND,2021-08,12.93,620.7,72.0,378.0
ND,2021-09,0.5,559.06,44.0,339.0
NE,1992-04,3.62,48.46,-133.0,306.0
NE,1992-05,12.39,72.03,-22.0,356.0
NE,1992-06,30.27,60.76,33.0,328.0
NE,1992-07,40.72,61.41,61.0,361.0
NE,1992-08,22.89,55.81,28.0,372.0
NE,1992-09,14.74,57.86,-28.0,339.0
NE,1992-10,12.63,36.94,-61.0,322.0
NE,1993-04,9.71,44.76,-39.0,267.0
NE,1993-05,23.27,52.68,-11.0,328.0
NE,1993-06,41.27,65.18,39.0,383.0
NE,1993-07,54.31,66.0,61.0,383.0
NE,1993-08,31.97,57.77,22.0,378.0
NE,1993-09,19.71,41.84,-39.0,372.0
NE,1993-10,21.01,35.74,-67.0,333.0
NE,1994-04,18.73,45.91,-89.0,328.0
NE,1994-05,9.99,69.62,-28.0,378.0
NE,1994-06,22.72,78.72,33.0,383.0
NE,1994-07,40.34,75.75,56.0,372.0
NE,1994-08,19.38,68.14,50.0,406.0
NE,1994-09,10.76,56.62,0.0,367.0
NE,1994-10,13.87,43.17,-39.0,311.0
NE,1995-04,15.98,41.77,-61.0,278.0
NE,1995-05,44.08,37.87,-28.0,289.0
NE,1995-06,19.61,71.18,17.0,361.0
NE,1995-07,15.41,80.3,56.0,417.0
NE,1995-08,13.77,75.41,39.0,417.0
NE,1995-09,18.15,46.14,-61.0,372.0
NE,1995-10,9.39,43.21,-50.0,317.0
NE,1996-04,9.74,61.78,-78.0,328.0
NE,1996-05,41.34,47.64,-17.0,361.0
NE,1996-06,25.22,76.79,44.0,350.0
NE,1996-07,30.08,66.31,67.0,372.0
NE,1996-08,25.14,52.98,61.0,356.0
NE,1996-09,24.4,41.83,-17.0,350.0
NE,1996-10,4.4,42.2,-67.0,333.0
NE,1997-04,12.65,49.04,-61.0,300.0
NE,1997-05,17.24,60.92,-56.0,333.0
NE,1997-06,27.46,67.04,56.0,367.0
NE,1997-07,20.08,80.46,50.0,400.0
NE,1997-08,23.16,57.88,89.0,372.0
NE,1997-09,12.61,50.86,22.0,361.0
NE,1997-10,9.82,44.37,-33.0,350.0
NE,1998-04,9.54,46.65,-106.0,300.0
NE,1998-05,23.44,62.14,-44.0,350.0
NE,1998-06,31.45,76.09,-11.0,400.0
NE,1998-07,37.97,68.98,-161.0,417.0
NE,1998-08,17.22,63.87,106.0,389.0
NE,1998-09,4.22,62.6,22.0,394.0
NE,1998-10,15.65,32.34,-50.0,278.0
NE,1999-04,22.96,40.95,-56.0,283.0
NE,1999-05,28.48,59.89,-11.0,306.0
NE,1999-06,39.06,70.53,-61.0,350.0
NE,1999-07,12.21,85.83,50.0,400.0
NE,1999-08,29.74,60.96,50.0,372.0
NE,1999-09,11.96,50.0,-17.0,361.0
NE,1999-10,0.39,39.78,-56.0,317.0
NE,2000-04,13.02,59.9,-83.0,306.0
NE,2000-05,11.21,62.07,-17.0,389.0
NE,2000-06,21.2,87.39,17.0,406.0
NE,2000-07,25.94,82.62,33.0,406.0
NE,2000-08,8.45,83.92,50.0,406.0
NE,2000-09,12.8,71.26,-17.0,406.0
NE,2000-10,20.97,39.33,-100.0,361.0
NE,2000-11,213.0,86.0,44.0,200.0
NE,2001-04,15.23,48.2,-72.0,306.0
NE,2001-05,35.17,58.76,6.0,344.0
NE,2001-06,12.97,77.4,22.0,389.0
NE,2001-07,27.82,79.54,94.0,422.0
NE,2001-08,14.78,75.63,94.0,389.0
NE,2001-09,19.18,51.02,11.0,383.0
NE,2001-10,8.11,37.6,-61.0,333.0
NE,2001-11,0.0,30.0,39.0,244.0
NE,2002-04,10.25,52.24,-122.0,344.0
NE,2002-05,10.01,64.99,-28.0,361.0
NE,2002-06,11.28,99.25,78.0,406.0
NE,2002-07,7.59,97.71,117.0,417.0
NE,2002-08,25.49,85.12,94.0,428.0
NE,2002-09,11.46,63.89,6.0,367.0
NE,2002-10,15.56,34.97,-44.0,317.0
NE,2003-04,32.27,49.55,-67.0,322.0
NE,2003-05,18.61,56.68,6.0,394.0
NE,2003-06,28.6,68.38,56.0,361.0
NE,2003-07,9.43,88.57,100.0,433.0
NE,2003-08,17.02,80.38,100.0,394.0
NE,2003-09,14.16,56.51,-17.0,356.0
NE,2003-10,2.82,39.1,-89.0,344.0
NE,2004-04,13.77,55.82,-83.0,317.0
NE,2004-05,15.62,64.4,-28.0,361.0
NE,2004-06,22.06,68.69,44.0,406.0
NE,2004-07,43.77,69.54,78.0,383.0
NE,2004-08,9.45,64.54,28.0,383.0
NE,2004-09,25.55,65.33,22.0,378.0
NE,2004-10,17.09,30.63,-22.0,289.0
NE,2005-04,10.88,51.35,-44.0,283.0
NE,2005-05,16.31,70.29,-56.0,372.0
NE,2005-06,31.7,81.6,56.0,378.0
NE,2005-07,13.98,96.2,44.0,433.0
NE,2005-08,21.49,75.28,6.0,422.0
NE,2005-09,5.91,71.97,-17.0,389.0
NE,2005-10,28.84,51.87,-72.0,344.0
NE,2006-04,4.85,67.4,-61.0,333.0
NE,2006-05,14.49,94.46,11.0,389.0
NE,2006-06,18.32,105.11,100.0,400.0
NE,2006-07,20.52,100.91,128.0,433.0
NE,2006-08,30.66,73.91,89.0,411.0
NE,2006-09,23.76,56.15,-22.0,328.0
NE,2006-10,14.83,35.64,-78.0,333.0
NE,2007-04,46.76,55.39,-72.0,311.0
NE,2007-05,21.81,86.06,22.0,328.0
NE,2007-06,18.62,92.34,39.0,389.0
NE,2007-07,22.42,91.67,89.0,406.0
NE,2007-08,34.98,81.6,111.0,417.0
NE,2007-09,12.22,77.31,-78.0,367.0
NE,2007-10,6.0,56.4,-44.0,361.0
NE,2007-11,0.0,30.0,-22.0,133.0
NE,2008-04,21.91,60.0,-61.0,322.0
NE,2008-05,30.11,74.59,-22.0,333.0
NE,2008-06,33.67,90.34,56.0,356.0
NE,2008-07,20.99,94.1,89.0,400.0
NE,2008-08,14.28,81.17,83.0,422.0
NE,2008-09,15.52,64.19,-33.0,350.0
NE,2008-10,39.87,49.74,-67.0,283.0
NE,2009-04,29.8,61.73,-100.0,328.0
NE,2009-05,19.96,80.68,0.0,356.0
NE,2009-06,38.94,75.76,-150.0,372.0
NE,2009-07,28.7,87.11,78.0,383.0
NE,2009-08,25.81,83.7,44.0,372.0
NE,2009-09,13.45,56.53,-6.0,322.0
NE,2009-10,21.32,34.29,-61.0,333.0
NE,2011-03,8.0,8.0,-17.0,117.0
NE,2011-04,18.44,63.63,-28.0,311.0
NE,2011-05,47.65,88.04,-28.0,356.0
NE,2011-06,32.55,103.62,72.0,383.0
NE,2011-07,32.1,88.13,150.0,406.0
NE,2011-08,32.33,86.37,100.0,411.0
NE,2011-09,10.23,62.6,-17.0,372.0
NE,2011-10,9.51,62.32,-67.0,339.0
NE,2011-11,0.0,0.0,33.0,156.0
NE,2011-12,3.0,0.0,-39.0,61.0
NE,2012-02,0.0,0.0,-128.0,78.0
NE,2012-03,0.0,0.0,-22.0,233.0
NE,2012-04,23.03,60.67,-50.0,356.0
NE,2012-05,24.31,87.81,-11.0,378.0
NE,2012-06,14.83,106.82,44.0,439.0
NE,2012-07,11.3,107.59,122.0,422.0
NE,2012-08,9.28,97.31,50.0,406.0
NE,2012-09,2.68,72.49,-28.0,400.0
NE,2012-10,5.75,48.97,-56.0,356.0
NE,2012-11,0.0,0.0,0.0,139.0
NE,2013-01,0.0,0.0,-33.0,61.0
NE,2013-03,0.0,41.0,-39.0,156.0
NE,2013-04,10.57,60.34,-78.0,333.0
NE,2013-05,27.01,50.23,-39.0,394.0
NE,2013-06,14.59,87.49,28.0,417.0
NE,2013-07,15.26,85.99,56.0,417.0
NE,2013-08,20.16,62.88,117.0,400.0
NE,2013-09,14.7,71.24,44.0,411.0
NE,2013-10,21.49,27.54,-33.0,311.0
NE,2013-12,0.0,0.0,-172.0,111.0
NE,2014-04,15.81,66.96,-67.0,328.0
NE,2014-05,13.57,75.04,-22.0,344.0
NE,2014-06,40.36,47.51,89.0,372.0
NE,2014-07,10.48,75.02,83.0,411.0
NE,2014-08,37.79,55.01,100.0,389.0
NE,2014-09,13.72,44.42,11.0,372.0
NE,2014-10,6.04,33.58,-33.0,317.0
NE,2015-04,27.71,47.46,-50.0,300.0
NE,2015-05,32.79,42.6,-11.0,322.0
NE,2015-06,34.21,74.16,100.0,356.0
NE,2015-07,32.96,61.36,94.0,411.0
NE,2015-08,25.7,57.58,67.0,400.0
NE,2015-09,13.39,43.24,44.0,383.0
NE,2015-10,9.57,38.73,-33.0,356.0
NE,2016-04,77.09,49.22,-6.0,278.0
NE,2016-05,44.97,52.71,17.0,289.0
NE,2016-06,15.4,86.53,100.0,372.0
NE,2016-07,29.23,73.67,150.0,394.0
NE,2016-08,30.35,58.55,94.0,350.0
NE,2016-09,25.79,45.31,28.0,333.0
NE,2016-10,0.97,43.55,-11.0,283.0
NE,2017-04,35.07,47.29,-33.0,283.0
NE,2017-05,64.78,115.81,6.0,317.0
NE,2017-06,17.07,16.62,89.0,372.0
NE,2017-07,35.79,105.28,117.0,400.0
NE,2017-08,14.3,55.53,94.0,356.0
NE,2017-09,10.74,95.96,50.0,383.0
