STATE,PERIOD,TOTAL_FIRE_SIZE,PRCP,EVAP,TMIN,TMAX,MEAN_ELEVATION,LAND_AREA,WATER_AREA,TOTAL_AREA,PERCENTAGE_FEDERAL_LAND,URBANIZATION_RATE
MO,2006-06,228.95,20.46,65.96,106.0,350.0,240,68742,965,69707,3.8%,69.5
MO,2006-07,20.8,26.23,71.46,117.0,394.0,240,68742,965,69707,3.8%,69.5
MO,2006-08,308.86,34.54,63.1,128.0,394.0,240,68742,965,69707,3.8%,69.5
MO,2006-09,374.5,18.13,40.63,33.0,322.0,240,68742,965,69707,3.8%,69.5
MO,2006-10,554.54,24.06,34.53,-89.0,333.0,240,68742,965,69707,3.8%,69.5
MO,2006-11,334.83,39.76,17.97,-22.0,244.0,240,68742,965,69707,3.8%,69.5
MO,2006-12,38.1,,,,,240,68742,965,69707,3.8%,69.5
MO,2007-01,11.9,,,,,240,68742,965,69707,3.8%,69.5
MO,2007-02,1812.5,,,,,240,68742,965,69707,3.8%,69.5
MO,2007-03,5537.4,,,,,240,68742,965,69707,3.8%,69.5
MO,2007-04,5690.15,27.87,49.01,-44.0,289.0,240,68742,965,69707,3.8%,69.5
MO,2007-05,12.55,22.96,53.5,44.0,311.0,240,68742,965,69707,3.8%,69.5
MO,2007-06,202.0,38.07,64.49,100.0,344.0,240,68742,965,69707,3.8%,69.5
MO,2007-07,26.45,19.31,62.41,100.0,367.0,240,68742,965,69707,3.8%,69.5
MO,2007-08,312.1,11.62,78.08,139.0,400.0,240,68742,965,69707,3.8%,69.5
MO,2007-09,169.3,21.42,54.05,28.0,344.0,240,68742,965,69707,3.8%,69.5
MO,2007-10,5.0,44.93,38.27,-6.0,322.0,240,68742,965,69707,3.8%,69.5
MO,2007-11,447.4,25.31,26.53,-28.0,244.0,240,68742,965,69707,3.8%,69.5
MO,2007-12,19.7,,,,,240,68742,965,69707,3.8%,69.5
MO,2008-01,138.6,,,,,240,68742,965,69707,3.8%,69.5
MO,2008-02,0.6,,,,,240,68742,965,69707,3.8%,69.5
MO,2008-03,2062.9,4.64,30.0,-56.0,183.0,240,68742,965,69707,3.8%,69.5
MO,2008-04,474.9,42.53,38.23,-39.0,283.0,240,68742,965,69707,3.8%,69.5
MO,2008-05,40.0,29.8,48.67,28.0,311.0,240,68742,965,69707,3.8%,69.5
MO,2008-06,0.3,52.0,56.59,128.0,322.0,240,68742,965,69707,3.8%,69.5
MO,2008-07,1.1,36.77,55.79,133.0,350.0,240,68742,965,69707,3.8%,69.5
MO,2008-08,13.7,23.5,46.24,128.0,367.0,240,68742,965,69707,3.8%,69.5
MO,2008-09,1.1,29.66,29.32,72.0,322.0,240,68742,965,69707,3.8%,69.5
MO,2008-10,4.3,13.05,25.86,22.0,261.0,240,68742,965,69707,3.8%,69.5
MO,2008-11,2449.31,,,,,240,68742,965,69707,3.8%,69.5
MO,2008-12,746.95,,,,,240,68742,965,69707,3.8%,69.5
MO,2009-01,1494.19,,,,,240,68742,965,69707,3.8%,69.5
MO,2009-02,1235.01,,,,,240,68742,965,69707,3.8%,69.5
MO,2009-03,10600.75,28.14,45.93,-72.0,256.0,240,68742,965,69707,3.8%,69.5
MO,2009-04,3246.83,34.68,44.51,-22.0,294.0,240,68742,965,69707,3.8%,69.5
MO,2009-06,1.0,36.57,61.47,89.0,367.0,240,68742,965,69707,3.8%,69.5
MO,2009-07,0.1,37.67,51.29,100.0,350.0,240,68742,965,69707,3.8%,69.5
MO,2009-08,0.1,21.65,53.84,72.0,356.0,240,68742,965,69707,3.8%,69.5
MO,2009-09,789.0,18.92,33.62,44.0,300.0,240,68742,965,69707,3.8%,69.5
MO,2009-11,625.29,8.64,30.05,-17.0,228.0,240,68742,965,69707,3.8%,69.5
MO,2009-12,2.61,,,,,240,68742,965,69707,3.8%,69.5
MO,2010-01,0.1,,,,,240,68742,965,69707,3.8%,69.5
MO,2010-02,970.95,,,,,240,68742,965,69707,3.8%,69.5
MO,2010-03,5622.88,,,,,240,68742,965,69707,3.8%,69.5
MO,2010-04,3264.52,,,,,240,68742,965,69707,3.8%,69.5
MO,2010-06,0.1,,,,,240,68742,965,69707,3.8%,69.5
MO,2010-07,5.4,,,,,240,68742,965,69707,3.8%,69.5
MO,2010-08,155.5,,,,,240,68742,965,69707,3.8%,69.5
MO,2010-09,0.2,,,,,240,68742,965,69707,3.8%,69.5
MO,2010-10,921.03,,,,,240,68742,965,69707,3.8%,69.5
MO,2010-11,3307.82,,,,,240,68742,965,69707,3.8%,69.5
MO,2010-12,223.0,,,,,240,68742,965,69707,3.8%,69.5
MS,1992-01,5395.1,43.24,18.67,-33.0,194.0,90,46923,1509,48432,5.1%,57.7
MS,1992-02,15566.8,34.82,24.51,-33.0,244.0,90,46923,1509,48432,5.1%,57.7
MS,1992-03,22106.2,22.27,34.44,-100.0,272.0,90,46923,1509,48432,5.1%,57.7
MS,1992-04,6952.5,19.42,47.29,-44.0,317.0,90,46923,1509,48432,5.1%,57.7
MS,1992-05,5252.2,10.76,59.79,28.0,339.0,90,46923,1509,48432,5.1%,57.7
MS,1992-06,464.0,51.06,66.25,72.0,361.0,90,46923,1509,48432,5.1%,57.7
MS,1992-07,771.5,30.53,59.63,172.0,372.0,90,46923,1509,48432,5.1%,57.7
MS,1992-08,184.8,23.75,49.09,106.0,350.0,90,46923,1509,48432,5.1%,57.7
MS,1992-09,605.0,25.26,42.08,-144.0,344.0,90,46923,1509,48432,5.1%,57.7
MS,1992-10,1173.0,15.28,44.79,17.0,311.0,90,46923,1509,48432,5.1%,57.7
MS,1992-11,942.1,41.22,24.35,-67.0,267.0,90,46923,1509,48432,5.1%,57.7
MS,1992-12,1416.9,33.29,19.57,-39.0,222.0,90,46923,1509,48432,5.1%,57.7
MS,1993-01,3996.9,37.42,19.6,-44.0,228.0,90,46923,1509,48432,5.1%,57.7
MS,1993-02,13957.0,35.75,22.87,-50.0,261.0,90,46923,1509,48432,5.1%,57.7
MS,1993-03,19754.3,35.12,30.51,-61.0,283.0,90,46923,1509,48432,5.1%,57.7
MS,1993-04,3314.1,46.45,43.78,-17.0,278.0,90,46923,1509,48432,5.1%,57.7
MS,1993-05,579.2,41.92,51.92,50.0,372.0,90,46923,1509,48432,5.1%,57.7
MS,1993-06,768.7,27.65,62.15,83.0,367.0,90,46923,1509,48432,5.1%,57.7
MS,1993-07,377.0,16.34,69.77,178.0,428.0,90,46923,1509,48432,5.1%,57.7
MS,1993-08,452.1,30.21,56.2,106.0,383.0,90,46923,1509,48432,5.1%,57.7
MS,1993-09,2210.7,24.38,57.28,56.0,372.0,90,46923,1509,48432,5.1%,57.7
MS,1993-10,2994.2,20.43,30.07,-28.0,317.0,90,46923,1509,48432,5.1%,57.7
MS,1993-11,3209.0,26.81,19.52,-61.0,283.0,90,46923,1509,48432,5.1%,57.7
MS,1993-12,2495.1,26.36,17.04,-78.0,222.0,90,46923,1509,48432,5.1%,57.7
MS,1994-01,8272.9,,,,,90,46923,1509,48432,5.1%,57.7
MS,1994-02,13103.3,28.26,20.76,-94.0,256.0,90,46923,1509,48432,5.1%,57.7
MS,1994-03,23462.7,46.1,76.42,-67.0,283.0,90,46923,1509,48432,5.1%,57.7
MS,1994-04,3367.0,23.68,53.0,-17.0,339.0,90,46923,1509,48432,5.1%,57.7
MS,1994-05,579.6,27.39,53.41,33.0,328.0,90,46923,1509,48432,5.1%,57.7
MS,1994-06,133.3,46.99,61.88,150.0,361.0,90,46923,1509,48432,5.1%,57.7
MS,1994-07,227.0,53.55,53.61,139.0,361.0,90,46923,1509,48432,5.1%,57.7
MS,1994-08,504.7,17.55,57.46,133.0,378.0,90,46923,1509,48432,5.1%,57.7
MS,1994-09,1851.7,21.46,45.33,56.0,350.0,90,46923,1509,48432,5.1%,57.7
MS,1994-10,535.0,40.07,28.85,-11.0,333.0,90,46923,1509,48432,5.1%,57.7
MS,1994-11,1247.1,31.62,26.24,-44.0,278.0,90,46923,1509,48432,5.1%,57.7
MS,1994-12,1194.2,31.76,17.1,-72.0,222.0,90,46923,1509,48432,5.1%,57.7
MS,1995-01,2662.7,24.54,17.58,-56.0,233.0,90,46923,1509,48432,5.1%,57.7
MS,1995-02,16449.9,28.91,24.87,-67.0,256.0,90,46923,1509,48432,5.1%,57.7
MS,1995-03,13270.6,37.19,40.31,-33.0,311.0,90,46923,1509,48432,5.1%,57.7
MS,1995-04,10359.5,30.22,48.67,-22.0,333.0,90,46923,1509,48432,5.1%,57.7
MS,1995-05,464.5,29.2,51.18,72.0,350.0,90,46923,1509,48432,5.1%,57.7
MS,1995-06,909.2,26.84,62.07,94.0,356.0,90,46923,1509,48432,5.1%,57.7
MS,1995-07,1199.5,25.87,66.1,117.0,378.0,90,46923,1509,48432,5.1%,57.7
MS,1995-08,1401.6,21.82,61.47,172.0,383.0,90,46923,1509,48432,5.1%,57.7
MS,1995-09,8296.0,11.73,49.15,44.0,378.0,90,46923,1509,48432,5.1%,57.7
MS,1995-10,7208.6,22.01,39.76,-22.0,339.0,90,46923,1509,48432,5.1%,57.7
MS,1995-11,2128.1,29.26,22.14,-50.0,283.0,90,46923,1509,48432,5.1%,57.7
MS,1995-12,3663.6,31.02,16.75,-61.0,250.0,90,46923,1509,48432,5.1%,57.7
MS,1996-01,3161.3,57.85,27.44,-122.0,372.0,90,46923,1509,48432,5.1%,57.7
MS,1996-02,30843.8,10.65,34.59,-56.0,311.0,90,46923,1509,48432,5.1%,57.7
MS,1996-03,34594.0,48.62,39.73,-78.0,272.0,90,46923,1509,48432,5.1%,57.7
MS,1996-04,23076.8,31.08,55.15,-67.0,317.0,90,46923,1509,48432,5.1%,57.7
MS,1996-05,2258.8,19.25,64.79,-178.0,361.0,90,46923,1509,48432,5.1%,57.7
MS,1996-06,342.1,26.58,60.5,122.0,406.0,90,46923,1509,48432,5.1%,57.7
MS,1996-07,1274.0,33.51,64.3,133.0,378.0,90,46923,1509,48432,5.1%,57.7
MS,1996-08,533.0,26.51,53.54,144.0,356.0,90,46923,1509,48432,5.1%,57.7
MS,1996-09,322.2,33.07,46.02,50.0,339.0,90,46923,1509,48432,5.1%,57.7
MS,1996-10,1145.0,22.29,34.79,-61.0,311.0,90,46923,1509,48432,5.1%,57.7
MS,1996-11,1153.0,35.91,24.59,-33.0,283.0,90,46923,1509,48432,5.1%,57.7
MS,1996-12,3003.7,29.81,18.59,-50.0,244.0,90,46923,1509,48432,5.1%,57.7
MS,1997-01,2131.9,56.41,25.15,-56.0,256.0,90,46923,1509,48432,5.1%,57.7
MS,1997-02,3538.4,23.31,24.93,-28.0,239.0,90,46923,1509,48432,5.1%,57.7
MS,1997-03,7726.4,23.86,39.07,-111.0,294.0,90,46923,1509,48432,5.1%,57.7
MS,1997-04,4238.1,48.92,45.88,-33.0,300.0,90,46923,1509,48432,5.1%,57.7
MS,1997-05,1187.4,39.93,55.55,28.0,333.0,90,46923,1509,48432,5.1%,57.7
MS,1997-06,339.0,41.04,49.84,128.0,356.0,90,46923,1509,48432,5.1%,57.7
MS,1997-07,153.1,20.51,61.16,139.0,378.0,90,46923,1509,48432,5.1%,57.7
MS,1997-08,614.7,22.02,57.21,117.0,361.0,90,46923,1509,48432,5.1%,57.7
MS,1997-09,4162.2,21.49,48.01,78.0,367.0,90,46923,1509,48432,5.1%,57.7
MS,1997-10,5855.5,28.04,38.77,-11.0,339.0,90,46923,1509,48432,5.1%,57.7
MS,1997-11,1088.9,26.25,18.83,-78.0,267.0,90,46923,1509,48432,5.1%,57.7
MS,1997-12,1320.0,20.12,19.19,-56.0,261.0,90,46923,1509,48432,5.1%,57.7
MS,1998-01,1530.6,42.19,15.0,-56.0,217.0,90,46923,1509,48432,5.1%,57.7
MS,1998-02,4877.2,49.79,15.48,-39.0,233.0,90,46923,1509,48432,5.1%,57.7
MS,1998-03,11255.2,28.64,41.6,-117.0,306.0,90,46923,1509,48432,5.1%,57.7
MS,1998-04,3606.1,34.4,46.79,-11.0,300.0,90,46923,1509,48432,5.1%,57.7
MS,1998-05,1340.8,19.62,57.77,89.0,378.0,90,46923,1509,48432,5.1%,57.7
MS,1998-06,3151.7,21.82,73.44,89.0,372.0,90,46923,1509,48432,5.1%,57.7
MS,1998-07,2001.0,35.31,62.95,178.0,383.0,90,46923,1509,48432,5.1%,57.7
MS,1998-08,1993.4,20.74,57.14,156.0,383.0,90,46923,1509,48432,5.1%,57.7
MS,1998-09,2845.0,9.66,52.11,94.0,378.0,90,46923,1509,48432,5.1%,57.7
MS,1998-10,3808.6,13.98,38.29,-11.0,361.0,90,46923,1509,48432,5.1%,57.7
MS,1998-11,2566.2,29.02,20.65,-11.0,311.0,90,46923,1509,48432,5.1%,57.7
MS,1998-12,683.0,40.76,15.54,-33.0,278.0,90,46923,1509,48432,5.1%,57.7
MS,1999-01,4661.9,75.19,13.13,-117.0,256.0,90,46923,1509,48432,5.1%,57.7
MS,1999-02,7087.8,25.79,23.36,-39.0,272.0,90,46923,1509,48432,5.1%,57.7
MS,1999-03,7795.9,59.35,32.65,-28.0,250.0,90,46923,1509,48432,5.1%,57.7
MS,1999-04,9996.5,30.67,52.88,-22.0,322.0,90,46923,1509,48432,5.1%,57.7
MS,1999-05,3761.5,30.03,61.49,56.0,339.0,90,46923,1509,48432,5.1%,57.7
MS,1999-06,810.1,47.53,57.63,106.0,361.0,90,46923,1509,48432,5.1%,57.7
MS,1999-07,424.5,18.41,63.99,156.0,383.0,90,46923,1509,48432,5.1%,57.7
MS,1999-08,5393.4,8.01,71.46,111.0,400.0,90,46923,1509,48432,5.1%,57.7
MS,1999-09,10518.3,14.3,54.77,28.0,372.0,90,46923,1509,48432,5.1%,57.7
MS,1999-10,4320.9,10.52,36.61,-28.0,322.0,90,46923,1509,48432,5.1%,57.7
MS,1999-11,5409.8,14.15,23.33,-44.0,283.0,90,46923,1509,48432,5.1%,57.7
MS,1999-12,5946.3,31.14,19.2,-61.0,250.0,90,46923,1509,48432,5.1%,57.7
MS,2000-01,719.9,34.72,16.19,-78.0,250.0,90,46923,1509,48432,5.1%,57.7
MS,2000-02,4380.7,14.12,25.12,-72.0,272.0,90,46923,1509,48432,5.1%,57.7
MS,2000-03,2690.9,36.11,37.25,-17.0,294.0,90,46923,1509,48432,5.1%,57.7
MS,2000-04,777.3,45.7,43.09,-33.0,311.0,90,46923,1509,48432,5.1%,57.7
MS,2000-05,263.0,20.77,60.15,72.0,356.0,90,46923,1509,48432,5.1%,57.7
MS,2000-06,311.6,34.59,59.96,44.0,361.0,90,46923,1509,48432,5.1%,57.7
MS,2000-07,7524.4,12.67,69.04,139.0,394.0,90,46923,1509,48432,5.1%,57.7
MS,2000-08,13701.7,8.77,69.76,150.0,417.0,90,46923,1509,48432,5.1%,57.7
MS,2000-09,9268.9,13.23,51.67,11.0,411.0,90,46923,1509,48432,5.1%,57.7
MS,2000-10,11257.6,6.14,38.22,-67.0,344.0,90,46923,1509,48432,5.1%,57.7
MS,2000-11,1099.6,61.15,20.1,-67.0,317.0,90,46923,1509,48432,5.1%,57.7
MS,2000-12,1463.6,33.24,14.24,-56.0,211.0,90,46923,1509,48432,5.1%,57.7
MS,2001-01,2787.4,52.81,16.65,-44.0,228.0,90,46923,1509,48432,5.1%,57.7
MS,2001-02,7447.2,32.04,25.22,-78.0,272.0,90,46923,1509,48432,5.1%,57.7
MS,2001-03,4935.3,43.54,25.07,-33.0,244.0,90,46923,1509,48432,5.1%,57.7
MS,2001-04,5482.3,30.37,48.37,-22.0,317.0,90,46923,1509,48432,5.1%,57.7
MS,2001-05,5161.5,30.3,61.25,67.0,339.0,90,46923,1509,48432,5.1%,57.7
MS,2001-06,375.9,29.21,64.14,111.0,356.0,90,46923,1509,48432,5.1%,57.7
MS,2001-07,597.4,16.05,62.27,22.0,372.0,90,46923,1509,48432,5.1%,57.7
MS,2001-08,148.9,39.9,53.85,128.0,367.0,90,46923,1509,48432,5.1%,57.7
MS,2001-09,279.8,19.49,42.18,6.0,344.0,90,46923,1509,48432,5.1%,57.7
MS,2001-10,1037.2,31.14,36.69,-56.0,328.0,90,46923,1509,48432,5.1%,57.7
MS,2001-11,3185.6,43.33,16.96,-56.0,300.0,90,46923,1509,48432,5.1%,57.7
MS,2001-12,820.4,34.38,15.83,-72.0,261.0,90,46923,1509,48432,5.1%,57.7
MS,2002-01,1854.6,49.76,12.57,-89.0,267.0,90,46923,1509,48432,5.1%,57.7
MS,2002-02,14848.7,35.42,18.61,-100.0,278.0,90,46923,1509,48432,5.1%,57.7
MS,2002-03,8091.2,58.36,25.71,-72.0,300.0,90,46923,1509,48432,5.1%,57.7
MS,2002-04,3768.4,17.24,45.9,-22.0,333.0,90,46923,1509,48432,5.1%,57.7
MS,2002-05,2854.0,36.36,53.68,17.0,339.0,90,46923,1509,48432,5.1%,57.7
MS,2002-06,778.2,19.33,59.52,67.0,372.0,90,46923,1509,48432,5.1%,57.7
MS,2002-07,219.3,32.32,58.79,161.0,367.0,90,46923,1509,48432,5.1%,57.7
MS,2002-08,427.0,20.56,58.54,122.0,372.0,90,46923,1509,48432,5.1%,57.7
MS,2002-09,776.9,23.33,48.41,56.0,383.0,90,46923,1509,48432,5.1%,57.7
MS,2002-10,11.7,44.63,28.27,22.0,333.0,90,46923,1509,48432,5.1%,57.7
MS,2002-11,142.8,25.99,16.04,-56.0,300.0,90,46923,1509,48432,5.1%,57.7
MS,2002-12,637.5,33.65,16.4,-61.0,228.0,90,46923,1509,48432,5.1%,57.7
MS,2003-01,4590.7,,,,,90,46923,1509,48432,5.1%,57.7
MS,2003-02,1938.9,84.0,17.31,-39.0,239.0,90,46923,1509,48432,5.1%,57.7
MS,2003-03,3986.7,27.42,28.61,-28.0,278.0,90,46923,1509,48432,5.1%,57.7
MS,2003-04,4550.4,22.64,52.33,0.0,311.0,90,46923,1509,48432,5.1%,57.7
MS,2003-05,820.0,35.24,55.9,83.0,350.0,90,46923,1509,48432,5.1%,57.7
MS,2003-06,71.2,44.1,57.09,106.0,356.0,90,46923,1509,48432,5.1%,57.7
MS,2003-07,44.0,32.7,57.21,106.0,367.0,90,46923,1509,48432,5.1%,57.7
MS,2003-08,106.0,28.8,55.5,156.0,378.0,90,46923,1509,48432,5.1%,57.7
MS,2003-09,283.1,23.21,47.45,22.0,339.0,90,46923,1509,48432,5.1%,57.7
MS,2003-10,3616.5,18.83,31.27,11.0,333.0,90,46923,1509,48432,5.1%,57.7
MS,2003-11,1982.5,28.03,25.01,-122.0,306.0,90,46923,1509,48432,5.1%,57.7
MS,2003-12,2754.25,16.38,15.31,-28.0,200.0,90,46923,1509,48432,5.1%,57.7
MS,2004-01,2835.9,,,,,90,46923,1509,48432,5.1%,57.7
MS,2004-02,4230.7,,,,,90,46923,1509,48432,5.1%,57.7
MS,2004-03,21297.61,22.22,39.68,-17.0,300.0,90,46923,1509,48432,5.1%,57.7
MS,2004-04,8294.3,28.49,51.08,-17.0,328.0,90,46923,1509,48432,5.1%,57.7
MS,2004-05,281.0,41.83,58.79,-6.0,350.0,90,46923,1509,48432,5.1%,57.7
MS,2004-06,49.0,50.53,54.15,111.0,350.0,90,46923,1509,48432,5.1%,57.7
MS,2004-07,77.5,23.43,54.45,128.0,372.0,90,46923,1509,48432,5.1%,57.7
MS,2004-08,434.2,22.86,55.89,61.0,361.0,90,46923,1509,48432,5.1%,57.7
MS,2004-09,1359.0,16.42,51.3,44.0,344.0,90,46923,1509,48432,5.1%,57.7
MS,2004-10,1110.9,33.37,32.83,22.0,322.0,90,46923,1509,48432,5.1%,57.7
MS,2004-11,73.3,68.78,12.55,-33.0,300.0,90,46923,1509,48432,5.1%,57.7
MS,2004-12,1760.01,50.06,3.54,-78.0,222.0,90,46923,1509,48432,5.1%,57.7
MS,2005-01,5465.37,63.38,31.44,-72.0,250.0,90,46923,1509,48432,5.1%,57.7
MS,2005-02,3844.77,,,,,90,46923,1509,48432,5.1%,57.7
MS,2005-03,15255.65,35.95,26.85,-44.0,294.0,90,46923,1509,48432,5.1%,57.7
MS,2005-04,1766.88,41.81,54.58,-11.0,317.0,90,46923,1509,48432,5.1%,57.7
MS,2005-05,1700.27,12.84,58.52,0.0,356.0,90,46923,1509,48432,5.1%,57.7
MS,2005-06,201.0,15.62,64.75,61.0,356.0,90,46923,1509,48432,5.1%,57.7
MS,2005-07,576.43,37.28,65.43,-33.0,372.0,90,46923,1509,48432,5.1%,57.7
MS,2005-08,729.85,23.26,59.87,128.0,394.0,90,46923,1509,48432,5.1%,57.7
MS,2005-09,1475.95,18.41,54.04,22.0,378.0,90,46923,1509,48432,5.1%,57.7
MS,2005-10,7808.57,0.84,39.06,-39.0,339.0,90,46923,1509,48432,5.1%,57.7
MS,2005-11,11399.64,20.27,19.95,-72.0,317.0,90,46923,1509,48432,5.1%,57.7
MS,2005-12,5376.82,20.08,1.54,-78.0,222.0,90,46923,1509,48432,5.1%,57.7
MS,2006-01,12740.92,,,,,90,46923,1509,48432,5.1%,57.7
MS,2006-02,6705.89,,,,,90,46923,1509,48432,5.1%,57.7
MS,2006-03,56283.24,32.42,32.42,-22.0,317.0,90,46923,1509,48432,5.1%,57.7
MS,2006-04,15791.46,23.77,57.78,6.0,350.0,90,46923,1509,48432,5.1%,57.7
MS,2006-05,5246.33,29.92,57.78,56.0,356.0,90,46923,1509,48432,5.1%,57.7
MS,2006-06,14917.34,14.37,72.33,100.0,378.0,90,46923,1509,48432,5.1%,57.7
MS,2006-07,5002.01,16.06,68.0,106.0,400.0,90,46923,1509,48432,5.1%,57.7
MS,2006-08,3362.77,21.3,70.03,139.0,406.0,90,46923,1509,48432,5.1%,57.7
MS,2006-09,3802.55,27.25,52.79,44.0,361.0,90,46923,1509,48432,5.1%,57.7
MS,2006-10,2286.14,22.79,38.91,-28.0,356.0,90,46923,1509,48432,5.1%,57.7
MS,2006-11,2030.6,16.58,20.27,-61.0,278.0,90,46923,1509,48432,5.1%,57.7
MS,2006-12,2955.5,117.0,38.0,-33.0,239.0,90,46923,1509,48432,5.1%,57.7
MS,2007-01,954.8,,,,,90,46923,1509,48432,5.1%,57.7
MS,2007-02,14012.58,,,,,90,46923,1509,48432,5.1%,57.7
MS,2007-03,26209.73,4.81,44.88,-78.0,317.0,90,46923,1509,48432,5.1%,57.7
MS,2007-04,3550.73,26.28,55.81,-56.0,311.0,90,46923,1509,48432,5.1%,57.7
MS,2007-05,2555.9,16.35,62.78,33.0,344.0,90,46923,1509,48432,5.1%,57.7
MS,2007-06,2835.16,21.41,69.49,122.0,378.0,90,46923,1509,48432,5.1%,57.7
MS,2007-07,18.4,41.86,56.44,122.0,361.0,90,46923,1509,48432,5.1%,57.7
MS,2007-08,1219.04,11.13,72.33,144.0,417.0,90,46923,1509,48432,5.1%,57.7
MS,2007-09,400.2,23.25,47.53,61.0,356.0,90,46923,1509,48432,5.1%,57.7
MS,2007-10,338.8,33.11,37.36,-11.0,344.0,90,46923,1509,48432,5.1%,57.7
MS,2007-11,188.79,12.16,22.96,-33.0,283.0,90,46923,1509,48432,5.1%,57.7
MS,2007-12,244.5,11.67,24.67,6.0,228.0,90,46923,1509,48432,5.1%,57.7
MS,2008-01,876.9,,,,,90,46923,1509,48432,5.1%,57.7
MS,2008-02,6839.1,,,,,90,46923,1509,48432,5.1%,57.7
MS,2008-03,13976.45,36.22,36.01,-39.0,300.0,90,46923,1509,48432,5.1%,57.7
MS,2008-04,1534.9,34.57,44.84,-33.0,322.0,90,46923,1509,48432,5.1%,57.7
MS,2008-05,783.33,52.89,57.8,44.0,344.0,90,46923,1509,48432,5.1%,57.7
MS,2008-06,800.21,12.61,71.14,94.0,367.0,90,46923,1509,48432,5.1%,57.7
MS,2008-07,2071.04,14.98,70.79,111.0,383.0,90,46923,1509,48432,5.1%,57.7
MS,2008-08,523.7,46.29,53.14,111.0,389.0,90,46923,1509,48432,5.1%,57.7
MS,2008-09,76.2,33.05,48.91,72.0,350.0,90,46923,1509,48432,5.1%,57.7
MS,2008-10,539.61,16.18,32.49,-39.0,322.0,90,46923,1509,48432,5.1%,57.7
MS,2008-11,7372.8,23.12,18.41,-83.0,283.0,90,46923,1509,48432,5.1%,57.7
MS,2008-12,953.1,0.0,30.0,-6.0,144.0,90,46923,1509,48432,5.1%,57.7
MS,2009-01,2855.95,,,,,90,46923,1509,48432,5.1%,57.7
MS,2009-02,7591.85,,,,,90,46923,1509,48432,5.1%,57.7
MS,2009-03,10261.95,35.58,33.53,-44.0,289.0,90,46923,1509,48432,5.1%,57.7
MS,2009-04,1190.2,23.74,51.61,-17.0,322.0,90,46923,1509,48432,5.1%,57.7
MS,2009-05,196.5,64.91,50.37,39.0,333.0,90,46923,1509,48432,5.1%,57.7
MS,2009-06,1747.2,17.06,74.0,78.0,383.0,90,46923,1509,48432,5.1%,57.7
MS,2009-07,2316.1,57.09,59.53,128.0,383.0,90,46923,1509,48432,5.1%,57.7
MS,2009-08,297.2,22.77,55.55,111.0,356.0,90,46923,1509,48432,5.1%,57.7
MS,2009-09,194.0,55.41,35.41,44.0,344.0,90,46923,1509,48432,5.1%,57.7
MS,2009-10,9.3,58.32,26.11,-11.0,328.0,90,46923,1509,48432,5.1%,57.7
MS,2009-11,165.1,5.29,22.38,-28.0,256.0,90,46923,1509,48432,5.1%,57.7
MS,2009-12,179.0,0.0,25.0,0.0,139.0,90,46923,1509,48432,5.1%,57.7
MS,2010-01,749.1,,,,,90,46923,1509,48432,5.1%,57.7
MS,2010-02,2648.1,,,,,90,46923,1509,48432,5.1%,57.7
MS,2010-03,9138.9,,,,,90,46923,1509,48432,5.1%,57.7
MS,2010-04,4597.04,,,,,90,46923,1509,48432,5.1%,57.7
MS,2010-05,196.8,,,,,90,46923,1509,48432,5.1%,57.7
MS,2010-06,226.4,,,,,90,46923,1509,48432,5.1%,57.7
MS,2010-07,166.3,,,,,90,46923,1509,48432,5.1%,57.7
MS,2010-08,278.5,,,,,90,46923,1509,48432,5.1%,57.7
MS,2010-09,3479.9,,,,,90,46923,1509,48432,5.1%,57.7
MS,2010-10,12432.35,,,,,90,46923,1509,48432,5.1%,57.7
MS,2010-11,585.4,,,,,90,46923,1509,48432,5.1%,57.7
MS,2010-12,2048.93,,,,,90,46923,1509,48432,5.1%,57.7
MT,1992-01,260.5,,,,,1040,145546,1494,147040,29.0%,53.4
MT,1992-02,366.51,,,,,1040,145546,1494,147040,29.0%,53.4
MT,1992-03,3585.74,,,,,1040,145546,1494,147040,29.0%,53.4
MT,1992-04,5616.74,17.9,49.14,-67.0,306.0,1040,145546,1494,147040,29.0%,53.4
MT,1992-05,7229.57,13.57,58.48,-28.0,350.0,1040,145546,1494,147040,29.0%,53.4
MT,1992-06,3373.64,21.64,63.14,-6.0,383.0,1040,145546,1494,147040,29.0%,53.4
MT,1992-07,303.59,20.28,53.22,17.0,350.0,1040,145546,1494,147040,29.0%,53.4
MT,1992-08,3953.46,7.96,59.13,-33.0,372.0,1040,145546,1494,147040,29.0%,53.4
MT,1992-09,12008.54,6.65,40.77,-50.0,350.0,1040,145546,1494,147040,29.0%,53.4
MT,1992-10,1837.33,11.19,28.04,-67.0,333.0,1040,145546,1494,147040,29.0%,53.4
MT,1992-11,54.0,,,,,1040,145546,1494,147040,29.0%,53.4
MT,1992-12,2.1,,,,,1040,145546,1494,147040,29.0%,53.4
MT,1993-03,177.53,,,,,1040,145546,1494,147040,29.0%,53.4
MT,1993-04,1090.25,6.77,30.35,-61.0,250.0,1040,145546,1494,147040,29.0%,53.4
MT,1993-05,497.74,9.95,54.77,-22.0,333.0,1040,145546,1494,147040,29.0%,53.4
MT,1993-06,1204.11,24.1,52.13,-6.0,350.0,1040,145546,1494,147040,29.0%,53.4
MT,1993-07,106.0,35.61,46.33,22.0,367.0,1040,145546,1494,147040,29.0%,53.4
